rep,id,eta_Cl,eta_V1,eta_Q,eta_V2,eta_S,eta_R0,eta_gamma,eta_MTT
1,13,-0.00159324,-0.171806,0.000197932,0.0117859,0.00105416,-0.00167199,0.00288248,0.000594849
2,13,-0.00392609,-0.180723,-0.00286853,-0.00304094,0.0149939,0.00234059,-0.000306141,0.000320112
3,13,0.00180685,-0.195791,0.00128137,0.0202575,0.00490598,-0.00065632,0.00306356,0.00208288
4,13,-0.00186227,-0.151231,-0.00437204,0.00230756,0.00548269,0.00201626,-0.00206838,-0.000327742
5,13,0.00472248,-0.158596,0.00640155,-0.00282117,0.0043395,0.00294739,0.000870814,0.000594924
6,13,0.000922216,-0.208877,0.00553192,-0.0108203,0.00320279,-0.00124161,-0.00957485,-0.00048286
7,13,-0.000502027,-0.171795,0.00837713,0.0222406,-0.0109776,0.00130106,-0.00764646,0.00058621
8,13,-0.00220723,-0.135686,0.00502945,0.0209123,-0.00241434,0.0011542,0.000918335,0.000275925
9,13,0.000765465,-0.279503,0.0112185,0.0112842,-0.0157926,0.00406303,0.00430105,0.00350252
10,13,-0.00124461,-0.170706,0.00143703,0.00592455,0.0161198,0.00328056,0.00571885,0.00134235
1,14,-0.00105253,-0.107061,-0.0119396,0.000298497,-0.00139072,0.00444768,0.00191929,-0.00240844
2,14,0.000850053,-0.0501146,0.00591928,-0.00194854,-0.00791803,0.00140253,-0.00326618,0.000915694
3,14,-0.000627663,-0.0782552,-0.000387983,0.00690515,-0.00224452,-0.000493933,0.0106784,-0.000576933
4,14,0.00080769,-0.00162885,-0.00719735,0.00520264,-0.0158402,-0.00145377,-0.00931125,0.00348614
5,14,-0.000257656,-0.094075,0.00699051,0.00702567,-0.00638373,0.00180409,0.00141253,0.000107282
6,14,-0.00189668,-0.0682946,-0.000126721,-0.000892898,0.0116121,0.00158104,-0.0065677,-0.00097458
7,14,-0.00153725,-0.058413,0.00687715,-0.00040459,-0.00202405,0.000555621,-0.00998686,-0.0010011
8,14,-0.000612168,-0.146588,0.0109386,0.00410571,0.00603436,0.00159603,0.00550899,0.00292261
9,14,0.0033183,-0.105441,-0.00298862,-0.0141937,0.000451598,-4.95857e-05,0.000591121,0.00113977
10,14,-0.00331194,-0.06371,-0.00920649,0.00176055,0.00234487,0.0022639,-0.00330755,4.2996e-05
1,15,0.0010751,-0.0571127,-0.00454309,0.00738848,-0.00426207,-0.000283159,-0.00309283,0.000563175
2,15,-0.00126406,-0.0767673,-0.0204994,-0.0027018,0.0167122,-0.000123678,-0.000708424,-0.00398927
3,15,-0.000301256,0.0035594,-0.00386076,-0.00911497,0.00215677,-0.000602673,-0.00721657,0.000250263
4,15,0.000675975,-0.0546657,0.0237723,-0.00711858,-0.00796189,0.00293094,0.0164518,0.000309235
5,15,0.000714093,-0.0860903,-0.00514396,-0.00854424,-0.00197024,-0.00261423,0.00374931,0.00198298
6,15,-0.00123802,-0.126305,0.00799463,-0.00226731,-0.00378679,0.000677395,0.00199059,-0.00336342
7,15,-0.00059604,-0.0892994,-0.00500458,-0.0126435,-0.00719928,0.00190042,-0.00270895,0.000289777
8,15,-0.000581464,-0.00197309,-0.00301522,0.0104118,-0.00640638,0.00217039,0.00171095,0.000755651
9,15,-0.0034773,-0.0807721,0.010044,0.00813339,0.0153904,0.00114708,-0.000383855,0.000110893
10,15,-0.000191308,-0.0576427,-0.00580192,-0.0167815,-0.0158907,-0.00256843,0.0118724,0.000293148
1,16,8.00567e-05,-0.109008,0.00894628,-0.00575303,-0.00024938,-0.000159707,0.000197633,0.000477284
2,16,-0.00272396,-0.143904,-0.000171551,0.0141631,0.00329736,-0.000482359,0.00725938,0.00130788
3,16,-0.00332074,-0.0698788,-0.0155167,-0.00257151,0.000628083,0.000552541,-0.00585488,0.000447741
4,16,0.000641322,-0.0920255,-0.0179195,-0.00429132,-0.00684317,-0.000715443,-0.00964619,0.00114923
5,16,0.000636559,-0.102792,0.00072151,0.00724911,-0.0126217,-0.00128481,-0.00639596,0.00191009
6,16,0.000200282,-0.14126,0.0175186,-0.00493176,0.00061909,0.00283598,0.000453256,0.00252868
7,16,-0.00177391,-0.0954084,-0.0124164,-0.00464556,0.00482451,0.0011357,0.00519763,0.00163155
8,16,0.00193678,-0.100827,-0.00351412,0.0107651,0.00149927,0.00342498,-0.00209637,0.00116575
9,16,-0.00120283,-0.102788,-0.00861,0.0173277,-0.00831446,0.000881772,-0.00330761,0.000162301
10,16,-0.000703425,-0.103765,-0.00275211,0.019433,-0.00303134,-0.000470391,0.00858623,-0.000254831
1,17,-0.00290976,-0.373086,0.00408775,-0.00524663,0.00388297,-0.00234829,0.0102671,-0.000861606
