rep,id,eta_Cl,eta_V1,eta_Q,eta_V2,eta_S,eta_R0,eta_gamma,eta_MTT
9,20,0.000638368,-0.302818,0.00501855,0,0.00279709,-0.000132921,0.00332471,0.000282652
10,20,0.00247791,-0.364966,0.0005284,0,-0.007927,-0.00110959,0.00944471,0.00014424
1,21,-0.000270473,0.11337,-0.00737844,0,-0.00843874,0.0014571,-0.00534775,0.000787795
2,21,-0.00559851,0.0866884,-0.000213606,0,-0.0113268,0.000917594,-0.00543359,0.0008705
3,21,-0.000530697,0.189532,-0.00509823,0,-0.0233519,-0.000568484,-0.00240177,5.44322e-05
4,21,0.00085133,0.114791,-0.00386091,0,0.00314989,0.000404751,-0.00399089,0.000271907
5,21,0.00446712,0.0883825,-0.00170232,0,-0.0156798,0.000795289,-0.00375971,0.00109011
6,21,-0.00179747,0.166988,-0.0108274,0,0.0127263,2.32427e-05,0.00868346,7.03017e-05
7,21,0.00135721,0.128328,0.0005847,0,0.0172176,0.00156648,-0.00307213,-0.000512612
8,21,0.00362342,0.100876,0.00418999,0,-0.00528854,-0.000851205,-0.0129403,0.00148708
9,21,0.000789145,0.135036,-0.010419,0,0.00965676,-0.000349029,-0.00444327,-0.00190822
10,21,0.000565813,0.0803284,-0.00281873,0,-0.00466576,0.000954509,0.00321741,-0.00205228
1,22,-0.0079218,-0.381591,-0.0101538,0,0.00510841,-0.000816298,0.00122534,0.00144452
2,22,-0.00175021,-0.340402,0.000467104,0,0.0194427,-0.000671637,0.00252867,-0.00032066
3,22,-6.48116e-05,-0.376344,-0.0109555,0,-0.0108832,0.00215006,0.0134474,-0.00130293
4,22,-0.00273902,-0.336439,-0.0110061,0,-0.00161558,-0.00137706,0.00283003,-0.00020733
5,22,-0.000264559,-0.41168,0.00424552,0,0.0182355,-0.00051933,-0.00895527,-0.001437
6,22,-0.00545307,-0.393682,0.00247967,0,0.00690443,7.35968e-06,-0.00496766,-0.000254197
7,22,-0.00320124,-0.451161,0.00522162,0,0.0105364,0.00156368,0.00388977,0.00181659
8,22,-0.00286492,-0.422252,0.0066429,0,0.0101644,-0.000119199,0.00187954,-0.00183144
9,22,0.00106893,-0.381747,-0.00457087,0,0.00216737,0.000808742,0.0150357,-0.00117585
10,22,-0.00219494,-0.378329,0.00926845,0,-0.00899372,0.000476249,0.00436929,-0.000262794
1,23,-0.00705468,0.520221,0.0017389,0,0.00449131,0.0008357,0.0122379,0.000619551
2,23,-0.00646667,0.550558,0.0044601,0,-0.00990187,0.00239416,0.0037013,-0.00103044
3,23,0.00590859,0.614394,0.0125478,0,-0.014457,0.000182601,0.013602,0.000690227
4,23,0.010828,0.613586,-0.00291671,0,0.00601202,-0.00325229,0.013549,-0.000464418
5,23,-0.00684182,0.54446,0.00202462,0,0.00464521,0.00233949,0.00155168,-0.00035779
6,23,0.00595064,0.582643,-0.00597992,0,0.0016091,-0.003318,0.00823082,-0.000199294
7,23,0.00539087,0.61911,-0.00485742,0,0.011293,-0.00163039,0.000367288,0.00060631
8,23,0.00704687,0.595488,-0.00245324,0,-0.00203622,0.0021256,0.0137681,-0.000609507
9,23,0.00384493,0.545867,-0.00218494,0,0.0050475,-0.00290854,0.00386817,0.00119298
10,23,-0.00411662,0.582298,-0.00221955,0,-0.00817845,0.00194061,0.00700455,-0.000249732
1,24,0.000597638,0.127724,0.00421787,0,-0.0234691,-0.000524832,0.00432027,-0.000689679
2,24,0.000611963,0.0629486,0.000728184,0,0.00100402,0.00225916,-0.00224723,-0.00106459
3,24,-0.00352588,0.0588852,0.00183663,0,0.00111551,-0.00030738,0.000703952,4.03551e-05
4,24,0.000567648,0.0549154,0.000315534,0,0.00204786,-0.000212715,0.0003104,-0.00136708
5,24,0.000601817,0.0518785,0.00049191,0,-0.0177647,-0.000645443,0.00272552,0.000249398
6,24,-0.00501452,0.0894603,0.00391561,0,-0.00821637,-6.64793e-06,0.00519649,-0.00213436
7,24,-0.00378684,0.0820761,0.00972403,0,0.00643176,-0.00173809,-0.00150822,-0.0014139
8,24,0.00175928,0.116899,0.000107644,0,0.000666342,5.16678e-05,-0.000554667,-0.000821695
9,24,0.00796451,0.100505,-0.00525966,0,0.00314236,-0.000965164,0.0248208,0.0020769
10,24,0.00362365,0.0785454,-0.00458352,0,0.00703347,0.00345239,-0.00319557,-4.16431e-05
1,25,0.00734658,-0.0409097,-0.00855828,0,0.00758565,0.00169277,0.00440692,0.00192173
2,25,0.00462948,-0.100215,-0.00172766,0,0.00106644,0.00066517,-0.0137375,0.00025552
3,25,0.0032038,-0.130107,-0.0124258,0,0.00383555,0.000504411,0.00536154,-6.3198e-05
4,25,0.00552742,-0.0730105,0.00541578,0,0.00801445,-0.00075635,-0.00266999,-0.00161501
5,25,0.00118599,-0.0254914,0.0089031,0,-0.0100452,-0.00162981,-0.00498747,-0.00111788
6,25,0.00839098,-0.0638864,-0.00487124,0,-0.00462175,-0.00143969,0.0052831,0.000193317
7,25,0.00175321,-0.0626684,-0.00270097,0,0.0107816,0.00141322,0.00295672,-0.000363468
8,25,0.00461532,-0.0815782,0.00462978,0,-0.002212,-0.00160916,0.0188865,-0.000340919
9,25,-0.00182837,-0.105045,-0.00249308,0,-0.00641134,-4.27219e-05,0.00921325,-0.000556107
10,25,-6.06515e-05,-0.116924,-0.00412262,0,0.0160296,0.00198227,0.0119001,0.000163184
1,26,-0.00273532,-0.316043,-0.00472499,0,-0.00736747,0.000292153,-0.0118445,-9.97521e-05
2,26,-0.00690266,-0.255745,-0.0136803,0,-0.010562,0.00182724,-0.00587108,0.000193349
3,26,0.000924684,-0.180463,-0.00123005,0,0.0100453,0.00106205,-0.0133727,0.00106453
4,26,0.00149483,-0.294994,0.00166702,0,-0.00918462,0.000476509,-0.00593657,0.000536571
5,26,-0.00165926,-0.206173,-0.00668079,0,-0.00936646,0.00255537,-0.00893577,-3.55406e-05
6,26,0.00457036,-0.255101,-0.00881282,0,-0.00307333,-0.00127174,0.0102852,-8.30576e-06
7,26,0.0041299,-0.260497,-0.0091963,0,0.00116978,0.00182867,-0.0140053,0.00187218
8,26,-0.000444287,-0.316229,0.00264912,0,0.0120394,0.00148113,-0.0143934,-0.000631
9,26,-0.00128658,-0.222144,-0.00397078,0,-0.0041784,0.00109547,-0.0109162,0.00177789
10,26,-0.00648197,-0.184733,-0.00157794,0,0.00753804,-0.00179008,0.00432649,0.000587584
1,27,0.00777841,-0.170872,-0.00419641,0,-0.0155329,-0.00098531,0.00752092,0.000676798
2,27,0.00440207,-0.15873,-0.0121954,0,0.0130683,-0.00177825,6.46788e-05,-0.00157309
3,27,-0.00102144,-0.107127,-0.0125555,0,-1.9584e-05,-0.000776081,0.00170698,0.000394092
4,27,-0.00184578,-0.136777,-0.00607861,0,0.0068874,0.00193256,0.00389274,0.000797341
5,27,-0.0043974,-0.129534,0.0103276,0,-0.00142618,4.56284e-05,-0.00529251,0.000768365
6,27,0.00426565,-0.144017,0.000963216,0,0.00257303,-0.000558368,0.00449081,0.000684629
7,27,-0.00304661,-0.106329,-0.00105006,0,-0.00377187,0.000482632,-0.00158414,-0.00149475
8,27,0.00123035,-0.110041,-0.00504735,0,0.00309044,-0.00245302,6.17142e-05,-0.000758521
9,27,-0.00181179,-0.182867,0.00268961,0,0.00137308,-0.000851256,-0.0140833,0.00119288
10,27,0.00376287,-0.123999,-0.00430748,0,0.0132855,-0.00256551,-0.00356082,0.00191278
