rep,id,eta_Cl,eta_V1,eta_Q,eta_V2,eta_S,eta_R0,eta_gamma,eta_MTT
7,24,0.0037948,0.109156,0,0,0.000465884,-0.000145921,-0.000498268,-0.00107501
8,24,0.000221513,0.0939933,0,0,-0.00570822,0.00125124,0.00128232,-0.00241091
9,24,-0.00358466,0.0918218,0,0,0.000693023,-0.000367576,-0.00465951,0.000985424
10,24,0.00212331,0.0923367,0,0,0.00870826,6.08658e-05,0.00864484,-0.000931307
1,25,-0.00107319,-0.0855036,0,0,-0.00465819,0.00328421,0.00263914,-0.000380096
2,25,0.000217034,-0.0960112,0,0,0.00581513,-0.00425481,0.00863634,0.000599505
3,25,-0.00365716,-0.0514405,0,0,0.00264181,-0.00314106,-0.00299715,-0.00196948
4,25,0.00354023,-0.0656379,0,0,0.00303487,0.00341081,0.0024103,-0.000799095
5,25,0.00269941,-0.054275,0,0,0.0101426,0.00239088,-0.00300026,-0.00015631
6,25,-0.00057227,-0.115807,0,0,0.00598143,-0.00353914,0.000394098,0.00055192
7,25,0.000101058,-0.0907619,0,0,-0.0022496,0.00601911,-0.00362489,-0.00201738
8,25,0.00264473,-0.0852177,0,0,0.00164619,0.00357813,0.00440031,-0.00190092
9,25,0.00376538,-0.0884594,0,0,0.00107124,0.00642755,0.00818914,-0.000348556
10,25,-0.00171503,-0.0789126,0,0,0.0155233,-0.00460524,-0.00108998,0.00276245
1,26,-0.00260773,-0.276252,0,0,-0.0136387,0.0021087,0.00160233,0.00235739
2,26,-0.00209637,-0.301492,0,0,0.00310716,0.00174338,-0.00475053,0.000738662
3,26,-0.00571461,-0.249544,0,0,-0.00645062,0.000631566,-0.00177001,-0.000682733
4,26,0.00091609,-0.309352,0,0,-0.011716,0.0030295,-0.0107583,-0.000125178
5,26,0.00334838,-0.244361,0,0,-0.00497249,0.00516097,-0.0141059,-0.000167405
6,26,-0.000948289,-0.256515,0,0,-0.00869263,0.00592893,-0.0128136,-0.000863091
7,26,-0.00219777,-0.247913,0,0,0.0102726,-0.00140892,-0.00836302,0.00252487
8,26,0.000446237,-0.260513,0,0,1.86058e-05,0.0047403,-0.0061049,0.000856765
9,26,-0.00393334,-0.247283,0,0,-0.00263382,0.00264762,-0.00578724,-0.00259257
10,26,0.00164952,-0.246561,0,0,-0.00529735,0.00594642,0.00424861,0.00126073
1,27,-0.00468921,-0.131643,0,0,-0.00325454,-0.00164595,-0.00209418,0.00154994
2,27,0.00665755,-0.159058,0,0,-0.000530918,0.00296857,-0.0023616,0.00116686
