rep,id,eta_Cl,eta_V1,eta_Q,eta_V2,eta_S,eta_R0,eta_gamma,eta_MTT
8,36,0,-0.521603,0,0,0,0,0,0
9,36,0,-0.417201,0,0,0,0,0,0
10,36,0,-0.494271,0,0,0,0,0,0
1,37,0,-0.212028,0,0,0,0,0,0
2,37,0,-0.224307,0,0,0,0,0,0
3,37,0,-0.184501,0,0,0,0,0,0
4,37,0,-0.213802,0,0,0,0,0,0
5,37,0,-0.191307,0,0,0,0,0,0
6,37,0,-0.182784,0,0,0,0,0,0
7,37,0,-0.17296,0,0,0,0,0,0
8,37,0,-0.235033,0,0,0,0,0,0
9,37,0,-0.21345,0,0,0,0,0,0
10,37,0,-0.199683,0,0,0,0,0,0
1,38,0,-0.258337,0,0,0,0,0,0
2,38,0,-0.275839,0,0,0,0,0,0
3,38,0,-0.313204,0,0,0,0,0,0
4,38,0,-0.271534,0,0,0,0,0,0
5,38,0,-0.277779,0,0,0,0,0,0
6,38,0,-0.229669,0,0,0,0,0,0
7,38,0,-0.343793,0,0,0,0,0,0
8,38,0,-0.270328,0,0,0,0,0,0
9,38,0,-0.318497,0,0,0,0,0,0
10,38,0,-0.313724,0,0,0,0,0,0
1,39,0,-0.201171,0,0,0,0,0,0
2,39,0,-0.173618,0,0,0,0,0,0
3,39,0,-0.156859,0,0,0,0,0,0
4,39,0,-0.180351,0,0,0,0,0,0
5,39,0,-0.16381,0,0,0,0,0,0
6,39,0,-0.196842,0,0,0,0,0,0
7,39,0,-0.177006,0,0,0,0,0,0
8,39,0,-0.220369,0,0,0,0,0,0
9,39,0,-0.132486,0,0,0,0,0,0
10,39,0,-0.172556,0,0,0,0,0,0
1,40,0,0.479841,0,0,0,0,0,0
2,40,0,0.419361,0,0,0,0,0,0
3,40,0,0.467247,0,0,0,0,0,0
4,40,0,0.403433,0,0,0,0,0,0
5,40,0,0.458446,0,0,0,0,0,0
6,40,0,0.422502,0,0,0,0,0,0
7,40,0,0.427101,0,0,0,0,0,0
8,40,0,0.413747,0,0,0,0,0,0
9,40,0,0.469466,0,0,0,0,0,0
10,40,0,0.481549,0,0,0,0,0,0
1,41,0,0.0551523,0,0,0,0,0,0
2,41,0,0.064016,0,0,0,0,0,0
3,41,0,0.0646979,0,0,0,0,0,0
4,41,0,0.0575074,0,0,0,0,0,0
5,41,0,0.0897742,0,0,0,0,0,0
6,41,0,0.0583326,0,0,0,0,0,0
7,41,0,0.109946,0,0,0,0,0,0
8,41,0,0.0583326,0,0,0,0,0,0
9,41,0,0.109946,0,0,0,0,0,0
10,41,0,0.0583326,0,0,0,0,0,0
1,42,0,0.0488589,0,0,0,0,0,0
2,42,0,0.0950519,0,0,0,0,0,0
3,42,0,0.077093,0,0,0,0,0,0
4,42,0,0.0950519,0,0,0,0,0,0
5,42,0,0.143062,0,0,0,0,0,0
6,42,0,0.0946088,0,0,0,0,0,0
7,42,0,0.115555,0,0,0,0,0,0
8,42,0,0.143048,0,0,0,0,0,0
9,42,0,0.114583,0,0,0,0,0,0
10,42,0,0.0705947,0,0,0,0,0,0
1,43,0,-0.271149,0,0,0,0,0,0
2,43,0,-0.202749,0,0,0,0,0,0
3,43,0,-0.218573,0,0,0,0,0,0
4,43,0,-0.184159,0,0,0,0,0,0
5,43,0,-0.196075,0,0,0,0,0,0
6,43,0,-0.226648,0,0,0,0,0,0
7,43,0,-0.196475,0,0,0,0,0,0
8,43,0,-0.189362,0,0,0,0,0,0
9,43,0,-0.209904,0,0,0,0,0,0
10,43,0,-0.16794,0,0,0,0,0,0
1,44,0,0.146418,0,0,0,0,0,0
2,44,0,0.14592,0,0,0,0,0,0
3,44,0,0.11228,0,0,0,0,0,0
4,44,0,0.141351,0,0,0,0,0,0
5,44,0,0.138182,0,0,0,0,0,0
6,44,0,0.0249664,0,0,0,0,0,0
7,44,0,0.158419,0,0,0,0,0,0
8,44,0,0.0824722,0,0,0,0,0,0
9,44,0,0.0939719,0,0,0,0,0,0
10,44,0,0.114623,0,0,0,0,0,0
1,45,0,-0.351063,0,0,0,0,0,0
2,45,0,-0.34695,0,0,0,0,0,0
3,45,0,-0.346455,0,0,0,0,0,0
4,45,0,-0.372515,0,0,0,0,0,0
5,45,0,-0.304717,0,0,0,0,0,0
6,45,0,-0.351999,0,0,0,0,0,0
7,45,0,-0.34956,0,0,0,0,0,0
8,45,0,-0.362444,0,0,0,0,0,0
9,45,0,-0.38894,0,0,0,0,0,0
10,45,0,-0.341139,0,0,0,0,0,0
